"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        2439,      -7.856291086,      -5.696326581,      -6.951013015,       -3.67120454,      -5.730288004,      -0.465443669
          0,           0,        2440,      -7.857568877,      -5.697109168,      -6.951715558,      -3.671886268,      -5.731081666,     -0.4670201291
          0,           0,        2441,      -7.858844126,      -5.697889851,      -6.952416902,      -3.672567039,      -5.731873439,     -0.4685954647
          0,           0,        2442,      -7.860116826,      -5.698668637,      -6.953117182,      -3.673246808,      -5.732663339,     -0.4701696923
          0,           0,        2443,      -7.861386972,      -5.699445536,       -6.95381642,       -3.67392561,      -5.733451376,     -0.4717428126
          0,           0,        2444,       -7.86265456,      -5.700220557,      -6.954514531,      -3.674603398,      -5.734237557,     -0.4733148006
          0,           0,        2445,      -7.863919584,      -5.700993707,      -6.955211494,      -3.675280253,      -5.735021891,     -0.4748856625
          0,           0,        2446,      -7.865182039,      -5.701764995,      -6.955907485,      -3.675956134,      -5.735804387,     -0.4764553699
          0,           0,        2447,      -7.866441922,       -5.70253443,      -6.956602386,      -3.676631039,      -5.736585059,     -0.4780239702
          0,           0,        2448,      -7.867699226,      -5.703302021,      -6.957296214,      -3.677305068,       -5.73736392,     -0.4795914094
          0,           0,        2449,      -7.868953948,      -5.704067774,       -6.95798904,      -3.677978065,       -5.73814098,     -0.4811576845
          0,           0,        2450,      -7.870206083,        -5.7048317,      -6.958680729,      -3.678650175,      -5.738916246,     -0.4827228078
          0,           0,        2451,      -7.871455626,      -5.705593807,      -6.959371517,      -3.679321373,      -5.739689728,     -0.4842867425
          0,           0,        2452,      -7.872702573,      -5.706354102,      -6.960061247,      -3.679991609,      -5.740461435,     -0.4858495277
          0,           0,        2453,       -7.87394692,      -5.707112595,      -6.960749973,      -3.680660915,      -5.741231375,     -0.4874111243
          0,           0,        2454,      -7.875188663,      -5.707869294,      -6.961437663,      -3.681329323,      -5.741999559,     -0.4889715213
          0,           0,        2455,      -7.876427796,      -5.708624208,      -6.962124328,      -3.681996851,      -5.742765995,     -0.4905307107
          0,           0,        2456,      -7.877664316,      -5.709377344,      -6.962810134,      -3.682663456,      -5.743530694,     -0.4920887331
          0,           0,        2457,       -7.87889822,      -5.710128711,       -6.96349488,      -3.683329139,      -5.744293665,     -0.4936455238
          0,           0,        2458,      -7.880129502,      -5.710878318,      -6.964178682,      -3.683993959,      -5.745054918,     -0.4952010996
          0,           0,        2459,      -7.881358158,      -5.711626173,      -6.964861489,      -3.684657867,      -5.745814462,     -0.4967554374
          0,           0,        2460,      -7.882584186,      -5.712372283,      -6.965543322,      -3.685320882,      -5.746572308,     -0.4983085602
          0,           0,        2461,      -7.883807581,      -5.713116659,      -6.966224341,       -3.68598303,      -5.747328466,     -0.4998604455
          0,           0,        2462,      -7.885028339,      -5.713859308,      -6.966904175,      -3.686644279,      -5.748082945,     -0.5014111193
          0,           0,        2463,      -7.886246457,      -5.714600238,      -6.967583341,      -3.687304701,      -5.748835756,     -0.5029604814
          0,           0,        2464,       -7.88746193,      -5.715339458,      -6.968261434,      -3.687964213,      -5.749586909,     -0.5045086224
          0,           0,        2465,      -7.888674757,      -5.716076977,       -6.96893854,       -3.68862287,      -5.750336413,     -0.5060554951
          0,           0,        2466,      -7.889884933,      -5.716812801,      -6.969614871,      -3.689280701,      -5.751084279,     -0.5076010671
          0,           0,        2467,      -7.891092454,       -5.71754694,      -6.970290161,      -3.689937623,      -5.751830518,     -0.5091454024
          0,           0,        2468,      -7.892297318,      -5.718279402,      -6.970964604,      -3.690593713,      -5.752575138,      -0.510688438
          0,           0,        2469,      -7.893499521,      -5.719010195,      -6.971638132,      -3.691248945,      -5.753318151,     -0.5122301756
          0,           0,        2470,       -7.89469906,      -5.719739328,      -6.972310662,      -3.691903341,      -5.754059566,      -0.513770642
          0,           0,        2471,      -7.895895933,      -5.720466808,      -6.972982377,      -3.692556925,      -5.754799394,     -0.5153097464
          0,           0,        2472,      -7.897090135,      -5.721192643,      -6.973653208,      -3.693209602,      -5.755537645,     -0.5168475722
          0,           0,        2473,      -7.898281666,      -5.721916842,      -6.974323132,      -3.693861452,      -5.756274329,     -0.5183840866
          0,           0,        2474,       -7.89947052,      -5.722639414,      -6.974992155,      -3.694512535,      -5.757009456,     -0.5199192549
          0,           0,        2475,      -7.900656696,      -5.723360365,       -6.97566037,      -3.695162728,      -5.757743037,     -0.5214531053
          0,           0,        2476,      -7.901840192,      -5.724079706,      -6.976327552,      -3.695812142,      -5.758475082,     -0.5229855948
          0,           0,        2477,      -7.903021004,      -5.724797442,      -6.976994021,       -3.69646068,        -5.7592056,     -0.5245167431
          0,           0,        2478,       -7.90419913,      -5.725513583,      -6.977659633,      -3.697108429,      -5.759934603,      -0.526046539
          0,           0,        2479,      -7.905374567,      -5.726228136,      -6.978324159,      -3.697755347,        -5.7606621,     -0.5275749718
          0,           0,        2480,      -7.906547314,      -5.726941111,      -6.978988013,      -3.698401502,      -5.761388101,     -0.5291020353
          0,           0,        2481,      -7.907717368,      -5.727652513,       -6.97965104,      -3.699046793,      -5.762112618,     -0.5306277147
          0,           0,        2482,      -7.908884727,      -5.728362353,      -6.980313008,      -3.699691266,      -5.762835659,     -0.5321520084
          0,           0,        2483,      -7.910049389,      -5.729070638,      -6.980974292,      -3.700335025,      -5.763557235,     -0.5336749336
          0,           0,        2484,      -7.911211352,      -5.729777374,      -6.981634656,      -3.700977879,      -5.764277357,     -0.5351964566
          0,           0,        2485,      -7.912370614,      -5.730482572,      -6.982294205,      -3.701619992,      -5.764996035,     -0.5367165461
          0,           0,        2486,      -7.913527173,      -5.731186238,      -6.982952992,      -3.702261277,      -5.765713278,      -0.538235228
          0,           0,        2487,      -7.914681028,      -5.731888381,      -6.983610841,      -3.702901836,      -5.766429097,     -0.5397525299
          0,           0,        2488,      -7.915832177,      -5.732589008,      -6.984267895,      -3.703541542,      -5.767143502,     -0.5412683566
          0,           0,        2489,      -7.916980618,      -5.733288127,      -6.984924019,      -3.704180478,      -5.767856502,     -0.5427827661
          0,           0,        2490,       -7.91812635,      -5.733985747,      -6.985579462,      -3.704818643,      -5.768568109,     -0.5442957579
          0,           0,        2491,      -7.919269371,      -5.734681874,      -6.986233927,      -3.705456022,      -5.769278332,     -0.5458072617
          0,           0,        2492,      -7.920409681,      -5.735376518,      -6.986887798,      -3.706092617,      -5.769987181,     -0.5473173437
          0,           0,        2493,      -7.921547277,      -5.736069685,      -6.987540643,      -3.706728457,      -5.770694666,     -0.5488259467
          0,           0,        2494,      -7.922682159,      -5.736761384,      -6.988192732,      -3.707363511,      -5.771400797,     -0.5503330819
          0,           0,        2495,      -7.923814326,      -5.737451622,      -6.988844089,      -3.707997815,      -5.772105583,     -0.5518387365
          0,           0,        2496,      -7.924943778,      -5.738140407,      -6.989494478,      -3.708631326,      -5.772809035,     -0.5533429005
          0,           0,        2497,      -7.926070512,      -5.738827746,      -6.990144217,      -3.709264075,      -5.773511163,     -0.5548456006
          0,           0,        2498,      -7.927194528,      -5.739513648,      -6.990793022,      -3.709896084,      -5.774211976,     -0.5563467752
          0,           0,        2499,      -7.928315826,      -5.740198119,      -6.991441201,      -3.710527312,      -5.774911485,      -0.557846451
          0,           0,        2500,      -7.929434404,      -5.740881169,      -6.992088468,      -3.711157804,      -5.775609698,     -0.5593446118
