"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        2945,      -9.189597364,      -3.807920748,       -4.21573436,       1.379878665
          0,           0,        2946,      -9.192158065,      -3.810481443,      -4.218295056,       1.379878666
          0,           0,        2947,       -9.19471878,      -3.813042108,      -4.220855757,       1.379878668
          0,           0,        2948,      -9.197279419,      -3.815602847,      -4.223416472,       1.379878669
          0,           0,        2949,      -9.199840125,      -3.818163507,      -4.225977159,        1.37987867
          0,           0,        2950,      -9.202400822,      -3.820724195,      -4.228537849,       1.379878672
          0,           0,        2951,      -9.204961509,      -3.823284889,      -4.231098519,       1.379878673
          0,           0,        2952,      -9.207522217,      -3.825845606,      -4.233659205,       1.379878675
          0,           0,        2953,      -9.210082857,      -3.828406289,      -4.236219883,       1.379878676
          0,           0,        2954,      -9.212643618,       -3.83096695,      -4.238780574,       1.379878678
          0,           0,        2955,      -9.215204261,      -3.833527652,      -4.241341282,       1.379878679
          0,           0,        2956,      -9.217764971,      -3.836088336,      -4.243901957,        1.37987868
          0,           0,        2957,       -9.22032559,       -3.83864901,      -4.246462645,       1.379878682
          0,           0,        2958,      -9.222886321,      -3.841209713,      -4.249023348,       1.379878683
          0,           0,        2959,       -9.22544704,      -3.843770432,      -4.251584052,       1.379878684
          0,           0,        2960,      -9.228007648,      -3.846331103,      -4.254144707,       1.379878686
          0,           0,        2961,      -9.230568362,      -3.848891777,      -4.256705409,       1.379878687
          0,           0,        2962,      -9.233129129,      -3.851452481,      -4.259266115,       1.379878688
          0,           0,        2963,      -9.235689802,      -3.854013192,      -4.261826789,        1.37987869
          0,           0,        2964,      -9.238250459,      -3.856573869,      -4.264387473,       1.379878691
          0,           0,        2965,      -9.240811145,      -3.859134528,      -4.266948146,       1.379878692
          0,           0,        2966,      -9.243371889,       -3.86169522,      -4.269508854,       1.379878694
          0,           0,        2967,      -9.245932482,      -3.864255935,      -4.272069532,       1.379878695
          0,           0,        2968,      -9.248493209,      -3.866816592,      -4.274630239,       1.379878696
          0,           0,        2969,      -9.251053866,      -3.869377307,      -4.277190941,       1.379878698
          0,           0,        2970,      -9.253614563,      -3.871937969,      -4.279751625,       1.379878699
          0,           0,        2971,      -9.256175254,      -3.874498673,      -4.282312319,         1.3798787
          0,           0,        2972,      -9.258735996,      -3.877059364,      -4.284873006,       1.379878701
          0,           0,        2973,      -9.261296625,      -3.879620083,      -4.287433695,       1.379878703
          0,           0,        2974,      -9.263857366,      -3.882180723,      -4.289994368,       1.379878704
          0,           0,        2975,      -9.266418065,      -3.884741472,      -4.292555074,       1.379878705
          0,           0,        2976,      -9.268978756,      -3.887302106,      -4.295115775,       1.379878706
          0,           0,        2977,      -9.271539395,      -3.889862854,      -4.297676473,       1.379878708
          0,           0,        2978,      -9.274100098,      -3.892423483,      -4.300237147,       1.379878709
          0,           0,        2979,        -9.2766608,      -3.894984193,       -4.30279785,        1.37987871
          0,           0,        2980,      -9.279221468,      -3.897544892,      -4.305358519,       1.379878711
          0,           0,        2981,      -9.281782217,      -3.900105621,      -4.307919225,       1.379878712
          0,           0,        2982,      -9.284342828,      -3.902666244,      -4.310479899,       1.379878714
          0,           0,        2983,      -9.286903559,      -3.905226962,      -4.313040612,       1.379878715
          0,           0,        2984,      -9.289464257,       -3.90778766,      -4.315601277,       1.379878716
          0,           0,        2985,      -9.292024978,      -3.910348329,      -4.318161934,       1.379878717
          0,           0,        2986,      -9.294585606,      -3.912909028,      -4.320722655,       1.379878718
          0,           0,        2987,      -9.297146376,      -3.915469709,      -4.323283334,       1.379878719
          0,           0,        2988,      -9.299706999,      -3.918030421,      -4.325844021,       1.379878721
          0,           0,        2989,      -9.302267682,      -3.920591121,      -4.328404723,       1.379878722
          0,           0,        2990,      -9.304828364,      -3.923151785,      -4.330965412,       1.379878723
          0,           0,        2991,      -9.307389091,      -3.925712468,      -4.333526104,       1.379878724
          0,           0,        2992,      -9.309949758,      -3.928273181,      -4.336086781,       1.379878725
          0,           0,        2993,      -9.312510455,      -3.930833853,       -4.33864751,       1.379878726
          0,           0,        2994,       -9.31507117,      -3.933394528,      -4.341208217,       1.379878727
          0,           0,        2995,      -9.317631875,       -3.93595524,      -4.343768856,       1.379878728
          0,           0,        2996,       -9.32019253,      -3.938515936,      -4.346329555,        1.37987873
          0,           0,        2997,      -9.322753212,      -3.941076636,      -4.348890241,       1.379878731
          0,           0,        2998,      -9.325313863,      -3.943637294,      -4.351450916,       1.379878732
          0,           0,        2999,      -9.327874585,       -3.94619798,      -4.354011634,       1.379878733
          0,           0,        3000,      -9.330435279,      -3.948758649,      -4.356572359,       1.379878734
